1,3642751,1,1,"00000006748927","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.145   "
1,3642751,1,1,"00000006748930","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.192   "
1,3642751,1,1,"00000006748931","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.223   "
1,3642751,1,1,"00000006749177","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.27    "
1,3683245,1,1,"00000006357584","2014-02-01","2014-03-31","0","0","3000-01-01","3000-01-01",1,"2014-01-31 11:53:50.212   "
1,3683246,1,1,"00000006662535","2014-02-01","2014-03-31","0","0","3000-01-01","3000-01-01",1,"2014-01-31 11:53:50.43    "
1,3642751,1,1,"00000006749274","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.301   "
1,3642751,1,1,"00000006749332","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.332   "
1,3642751,1,1,"00000006749333","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.379   "
1,3642751,1,1,"00000006749568","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.442   "
1,3642751,1,1,"00000006749569","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.473   "
1,3642751,1,1,"00000006762022","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.52    "
1,3642751,1,1,"00000006762023","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.551   "
1,3642751,1,1,"00000006762041","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.582   "
1,3642751,1,1,"00000006762048","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.629   "
1,3642751,1,1,"00000006762049","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.66    "
1,3642751,1,1,"00000006762067","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.707   "
1,3642751,1,1,"00000006762072","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.739   "
1,3642751,1,1,"00000006762076","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.785   "
1,3642751,1,1,"00000006762077","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.817   "
1,3642751,1,1,"00000006762106","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.864   "
1,3642751,1,1,"00000006762107","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.895   "
1,3642751,1,1,"00000006670324","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.582   "
1,3642751,1,1,"00000006682865","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.629   "
1,3642751,1,1,"00000006686325","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.66    "
1,3642751,1,1,"00000006704229","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.739   "
1,3642751,1,1,"00000006704230","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.801   "
1,3642751,1,1,"00000006704231","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.832   "
1,3642751,1,1,"00000006704237","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:05.864   "
1,3683243,1,1,"00000006410034","2014-02-01","2014-03-31","0","0","3000-01-01","3000-01-01",1,"2014-01-31 11:53:49.368   "
1,3683244,1,1,"00000006663697","2014-02-01","2014-03-31","0","0","3000-01-01","3000-01-01",1,"2014-01-31 11:53:49.837   "
1,3642751,1,1,"00000006765035","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.285   "
1,3642751,1,1,"00000006765179","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.332   "
1,3642751,1,1,"00000006768556","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.364   "
1,3642751,1,1,"00000006772773","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.41    "
